sample	GENE	f	tau	XCI	tpm	xa_tpm	xi_tpm
HG00268	RPS6KA3	0.245079454849307	0.0744141925728152	S	17.836475	16.5091881145298	1.3272868854702
HG00268	SASH3	0.245079454849307	0	S	155.928024	155.928024	0
HG00268	SLC25A6	0.245079454849307	0.481573529078445	E	1010.460022	523.849223212776	486.610798787224
HG00268	SLC9A7	0.245079454849307	0.054228304473502	S	26.53076	25.0920418688066	1.43871813119341
HG00268	STS	0.245079454849307	0.483922988030192	E	16.45929	8.49426120234454	7.96502879765546
HG00268	SUV39H1	0.245079454849307	0.10045648030588	S	20.243927	18.2102933460108	2.03363365398916
HG00268	SYN1	0.245079454849307	0.0494091510083508	S	0.328866	0.312617010144488	0.0162489898555123
HG00268	TAF1	0.245079454849307	0.0684929987303501	S	11.192057	10.425479454109	0.766577545891005
HG00268	TBC1D25	0.245079454849307	0.0797009727893019	S	14.877932	13.6921463465069	1.18578565349308
HG00268	TFE3	0.245079454849307	0.0618159078016127	S	31.090656	29.1687588752123	1.92189712478766
HG00268	TIMP1	0.245079454849307	0.0494091510083508	S	71.887665	68.3357565043773	3.55190849562273
HG00268	TLR7	0.245079454849307	0	S	27.33802	27.33802	0
HG00268	TMSB4X	0.245079454849307	0.134414455621464	S	18259.146484	15804.8532492406	2454.29323475943
HG00268	TRAPPC2	0.245079454849307	0.152983880097834	S	20.56885	17.4221475178497	3.14670248215033
HG00268	TREX2	0.245079454849307	0	S	1.023903	1.023903	0
HG00268	TSPYL2	0.245079454849307	0	S	26.757292	26.757292	0
HG00268	UPRT	0.245079454849307	0.15543052724168	S	21.479792	18.1411766043984	3.33861539560162
HG00268	VBP1	0.245079454849307	0.0341685781748097	S	101.139519	97.6837254384859	3.45579356151415
HG00268	VMA21	0.245079454849307	0.150938096045352	S	21.880272	18.5777054033656	3.30256659663444
HG00268	WWC3	0.245079454849307	0	S	14.150806	14.150806	0
HG00268	XIAP	0.245079454849307	0	S	11.417663	11.417663	0
HG00268	XIST	0.245079454849307	0.10045648030588	S	39.465248	35.5007080915214	3.96453990847865
HG00268	ZBED1	0.245079454849307	0.4108456608947	E	44.063087	25.9599589004243	18.1031280995757
HG00268	ZBTB33	0.245079454849307	0	S	20.391083	20.391083	0
HG00268	ZDHHC9	0.245079454849307	0.286804841269936	S	9.806691	6.99408454436169	2.81260645563831
HG00272	ACOT9	0.149352398294643	0	S	24.135748	24.135748	0
HG00272	AIFM1	0.149352398294643	0.0395424564488992	S	76.383812	73.3634084405891	3.02040355941091
HG00272	AKAP17A	0.149352398294643	0.494386090401206	E	78.262978	39.5708502834244	38.6921277165756
HG00272	ALG13	0.149352398294643	0.377074738095368	E	19.234221	11.9814821539566	7.25273884604343
HG00272	APOO	0.149352398294643	0.0722200885718806	S	24.993196	23.1881851711856	1.80501082881437
HG00272	ARHGAP4	0.149352398294643	0.0938798309226714	S	43.435673	39.3579393627476	4.07773363725245
HG00272	BTK	0.149352398294643	0.0246889873020895	S	125.292313	122.198972675294	3.09334032470642
HG00272	CD99L2	0.149352398294643	0	S	23.866177	23.866177	0
HG00272	CYSLTR1	0.149352398294643	0	S	12.242605	12.242605	0
HG00272	DHRSX	0.149352398294643	0.478394953968277	E	19.492895	10.1675923937665	9.32530260623345
HG00272	DNASE1L1	0.149352398294643	0.137672752615527	E	13.142046	11.3327443521801	1.80930164781988
HG00272	DYNLT3	0.149352398294643	0	S	19.333452	19.333452	0
HG00272	EDA2R	0.149352398294643	0.0671274705786887	S	11.29983	10.5413009941308	0.758529005869184
HG00272	EIF2S3	0.149352398294643	0.196179040178892	E	283.761627	228.093543375539	55.6680836244609
HG00272	ELF4	0.149352398294643	0	S	36.002674	36.002674	0
HG00272	FAM50A	0.149352398294643	0	S	103.356361	103.356361	0
HG00272	GTPBP6	0.149352398294643	0.357406696190627	E	54.046623	34.7299980333097	19.3166249666903
HG00272	HCFC1	0.149352398294643	0.0321938980288986	S	46.305458	44.8147048069666	1.49075319303345
HG00272	HTATSF1	0.149352398294643	0.00795268403807857	S	44.631054	44.2761173292516	0.354936670748423
HG00272	HUWE1	0.149352398294643	0.163321366005647	E	82.740616	69.2273055707313	13.5133104292687
HG00272	IRAK1	0.149352398294643	0	S	63.414242	63.414242	0
HG00272	ITM2A	0.149352398294643	0	S	110.50367	110.50367	0
HG00272	KDM6A	0.149352398294643	0.44515642161178	E	19.72559	10.9446169414189	8.7809730585811
HG00272	MAGED2	0.149352398294643	0.00718941320038495	S	59.175655	58.7502167648016	0.425438235198426
HG00272	MAP7D3	0.149352398294643	0	S	12.768682	12.768682	0
HG00272	MMGT1	0.149352398294643	0.0151827670481313	S	18.96751	18.6795307141869	0.287979285813101
HG00272	MTMR1	0.149352398294643	0	S	23.657717	23.657717	0
HG00272	NSDHL	0.149352398294643	0.0130960357728722	S	36.448311	35.9709826152832	0.477328384716771
HG00272	NXT2	0.149352398294643	0.0462940333338127	S	11.121686	10.6068182975878	0.514867702412198
HG00272	PHF8	0.149352398294643	0	S	15.118717	15.118717	0
HG00272	PIN4	0.149352398294643	0.308716299767914	E	20.908457	14.4536755211035	6.45478147889654
HG00272	PIR	0.149352398294643	0	S	20.972122	20.972122	0
HG00272	PJA1	0.149352398294643	0.0586397739233688	S	12.139306	11.4274598405734	0.711846159426595
HG00272	POLA1	0.149352398294643	0	S	22.655434	22.655434	0
HG00272	PRKX	0.149352398294643	0.449967261821273	E	24.344204	13.3901091849015	10.9540948150985
HG00272	RAP2C	0.149352398294643	0.0135835898091477	S	35.423321	34.9421451378582	0.481175862141767
HG00272	RBBP7	0.149352398294643	0.347221460204243	E	138.917892	90.6826186912647	48.2352733087353
HG00272	RPL10	0.149352398294643	0.247011880338209	E	1620.653809	1220.33306426163	400.320744738371
HG00272	RPS4X	0.149352398294643	0.366681057414001	E	3551.477051	2249.21769055776	1302.25936044224
HG00272	SH3BGRL	0.149352398294643	0.048454537936985	S	177.895477	169.275633860885	8.61984313911455
HG00272	SLC25A43	0.149352398294643	0	S	17.641487	17.641487	0
HG00272	SLC9A7	0.149352398294643	0	S	25.866999	25.866999	0
HG00272	SUV39H1	0.149352398294643	0	S	22.145605	22.145605	0
HG00272	TAF9B	0.149352398294643	0.0953433270274546	S	25.566881	23.129249503745	2.43763149625502
HG00272	TAZ	0.149352398294643	0.0246889873020895	S	19.663584	19.1781100243104	0.48547397568957
HG00272	TBC1D25	0.149352398294643	0.0416643806127292	S	16.92029	16.2153165973622	0.704973402637756
HG00272	TBL1X	0.149352398294643	0	S	12.970633	12.970633	0
HG00272	TCEAL4	0.149352398294643	0.0422004456646441	S	26.320871	25.2101185135184	1.11075248648161
HG00272	TLR7	0.149352398294643	0.00640779450601605	S	33.982327	33.7645752317478	0.217751768252241
HG00272	TMEM164	0.149352398294643	0	S	13.317958	13.317958	0
HG00272	TMSB4X	0.149352398294643	0	S	13332.932617	13332.932617	0
HG00272	TRAPPC2	0.149352398294643	0.167282291111463	E	15.552852	12.9511352841225	2.60171671587749
HG00272	TSIX	0.149352398294643	0.0287170467317328	S	0.601753	0.58447243097804	0.0172805690219604
HG00272	TXLNG	0.149352398294643	0.347221460204243	E	22.716301	14.8287137963409	7.88758720365911
HG00272	UBA1	0.149352398294643	0.0875400303034661	E	259.472656	236.758411830839	22.7142441691608
HG00272	USP9X	0.149352398294643	0.0334910430927916	S	40.811821	39.4449905441937	1.3668304558063
HG00272	VBP1	0.149352398294643	0.0158212445278748	S	93.98085	92.4939559912125	1.48689400878752
HG00272	VMA21	0.149352398294643	0	S	22.896906	22.896906	0
HG00272	WWC3	0.149352398294643	0.0612513728942365	S	12.096274	11.3553606105951	0.740913389404858
HG00272	XIAP	0.149352398294643	0.0505211075574107	S	16.528854	15.6937979892653	0.835056010734738
HG00272	XIST	0.149352398294643	0.0287170467317328	S	19.545992	18.9846888343179	0.561303165682076
HG00272	ZBTB33	0.149352398294643	0	S	20.325598	20.325598	0
HG00272	ZFX	0.149352398294643	0.407004367080844	E	10.827158	6.42045741092571	4.40670058907429
HG00272	ZNF275	0.149352398294643	0.107868414524224	S	19.482288	17.3807644821357	2.10152351786431
HG00276	AKAP17A	0.129506154757471	0.495346379020397	E	56.167912	28.3453401736637	27.8225718263363
HG00276	APEX2	0.129506154757471	0	S	38.151497	38.151497	0
HG00276	APOO	0.129506154757471	0	S	26.272762	26.272762	0
HG00276	ARHGAP4	0.129506154757471	0.00221513291949657	S	16.537348	16.500715576044	0.0366324239559708
HG00276	ASMTL	0.129506154757471	0.428215421059313	E	57.914806	33.1147929631416	24.8000130368584
HG00276	CD99L2	0.129506154757471	0	S	23.937405	23.937405	0
HG00276	CXorf38	0.129506154757471	0.220215226470199	E	26.033831	20.3007850104481	5.7330459895519
HG00276	CXorf56	0.129506154757471	0	S	24.609974	24.609974	0
HG00276	DDX3X	0.129506154757471	0.32334215637515	E	149.316757	101.036354808676	48.2804021913243
HG00276	DHRSX	0.129506154757471	0.421765212516816	E	13.581202	7.85312345223619	5.72807854776381
HG00276	DMD	0.129506154757471	0.0501499719716932	S	14.713155	13.9752906891348	0.737864310865177
HG00276	DNASE1L1	0.129506154757471	0	S	12.169934	12.169934	0
HG00276	DOCK11	0.129506154757471	0.16261247897877	S	15.636818	13.0940762616802	2.54274173831985
HG00276	EIF2S3	0.129506154757471	0.39182995509243	E	303.107758	184.341058794693	118.766699205307
HG00276	ELF4	0.129506154757471	0	S	38.451328	38.451328	0
HG00276	FAM199X	0.129506154757471	0	S	9.588539	9.588539	0
HG00276	FMR1	0.129506154757471	0.0146354960747216	S	12.473845	12.2912840904658	0.182560909534186
HG00276	GTPBP6	0.129506154757471	0.438656814359776	E	32.313354	18.1388810730803	14.1744729269197
HG00276	HAUS7	0.129506154757471	0.0449191576922943	S	24.196592	23.1097014683359	1.08689053166411
HG00276	HCFC1	0.129506154757471	0.0433340624561128	S	23.627302	22.6034350194626	1.02386698053744
HG00276	IDS	0.129506154757471	0.00606919033072844	S	32.392879	32.1962804519888	0.196598548011256
HG00276	IRAK1	0.129506154757471	0	S	44.820126	44.820126	0
HG00276	ITM2A	0.129506154757471	0.0514065362957946	S	92.079681	87.3461835365683	4.73349746343169
HG00276	KDM6A	0.129506154757471	0.417132889573733	E	17.99815	10.4905296835185	7.50762031648148
HG00276	KLHL15	0.129506154757471	0.146546406549188	S	5.190606	4.42994134288735	0.760664657112652
HG00276	LAMP2	0.129506154757471	0	S	45.032257	45.032257	0
HG00276	MAGEH1	0.129506154757471	0	S	27.776871	27.776871	0
HG00276	MAP7D3	0.129506154757471	0.022034345219924	S	12.587304	12.3099509982759	0.277353001724131
HG00276	MBNL3	0.129506154757471	0	S	9.827247	9.827247	0
HG00276	MED14	0.129506154757471	0.0608606869247481	S	18.649462	17.514442931903	1.13501906809699
HG00276	MTMR1	0.129506154757471	0	S	20.532089	20.532089	0
HG00276	NXT2	0.129506154757471	0	S	12.429803	12.429803	0
HG00276	P2RY8	0.129506154757471	0.38607694095387	E	75.405205	46.2929941216005	29.1122108783995
HG00276	PHF6	0.129506154757471	0	S	28.208542	28.208542	0
HG00276	PHF8	0.129506154757471	0	S	15.788	15.788	0
HG00276	PIGA	0.129506154757471	0	S	11.490883	11.490883	0
HG00276	PJA1	0.129506154757471	0.031088530106087	S	11.514736	11.1567597832004	0.357976216799644
HG00276	POLA1	0.129506154757471	0.080545244135768	S	22.956438	21.1074060968024	1.84903190319762
HG00276	PRKX	0.129506154757471	0.210810696267517	E	20.781683	16.4006819371592	4.38100106284082
HG00276	RBBP7	0.129506154757471	0.177948275388826	E	157.61618	129.568652595625	28.0475274043747
HG00276	RPL10	0.129506154757471	0	S	1654.848877	1654.848877	0
HG00276	RPL39	0.129506154757471	0.473008998318302	E	3238.076172	1706.43700540392	1531.63916659608
HG00276	SASH3	0.129506154757471	0.0951349747745239	S	174.603256	157.99237964489	16.6108763551097
HG00276	SAT1	0.129506154757471	0.0579060069376985	S	239.883835	225.993119986248	13.8907150137517
HG00276	SH3BGRL	0.129506154757471	0.00125322979470332	S	170.645157	170.431299404926	0.213857595074225
HG00276	SLC25A6	0.129506154757471	0.472881381289074	E	909.21759	479.265520148477	429.952069851523
HG00276	SUV39H1	0.129506154757471	0	S	21.356966	21.356966	0
HG00276	TBC1D25	0.129506154757471	0.00787083399910796	S	13.37123	13.2659872683061	0.105242731693892
HG00276	TLR7	0.129506154757471	0.0360921585958086	S	33.514336	32.3047312698548	1.20960473014522
HG00276	TMSB4X	0.129506154757471	0.0328480478167583	S	17247.650391	16681.0987462297	566.551644770298
HG00276	TRAPPC2	0.129506154757471	0.0951349747745239	S	15.2965	13.8412678583615	1.4552321416385
HG00276	TREX2	0.129506154757471	0.0449191576922943	S	0.895547	0.855319783086139	0.0402272169138611
HG00276	TSPYL2	0.129506154757471	0.084753820281563	S	26.426338	24.1866048984482	2.23973310155184
HG00276	TXLNG	0.129506154757471	0.177948275388826	E	22.72666	18.6824900476518	4.04416995234821
HG00276	UBA1	0.129506154757471	0.111942558239318	S	280.507233	249.106535733348	31.4006972666524
HG00276	UBL4A	0.129506154757471	0	S	31.183441	31.183441	0
HG00276	UPRT	0.129506154757471	0.109340765133313	S	19.84235	17.672772268957	2.16957773104298
HG00276	WWC3	0.129506154757471	0	S	10.976997	10.976997	0
HG00276	XIAP	0.129506154757471	0	S	10.783421	10.783421	0
HG00276	ZBED1	0.129506154757471	0.464485524103028	E	36.615761	19.6082700614838	17.0074909385162
HG00276	ZBTB33	0.129506154757471	0.0864282000384921	S	18.502455	16.9033211180568	1.5991338819432
HG00276	ZDHHC9	0.129506154757471	0	S	9.622096	9.622096	0
HG00276	ZNF275	0.129506154757471	0	S	13.88984	13.88984	0
HG00281	AIFM1	0.147681470039622	0	S	80.946724	80.946724	0
HG00281	ALG13	0.147681470039622	0.287124452385645	E	25.071609	17.872936995448	7.198672004552
HG00281	ARMCX3	0.147681470039622	0.0914509692249748	S	39.320766	35.7248438386316	3.59592216136843
HG00281	CENPI	0.147681470039622	0.11173642259017	S	12.914885	11.4718219519366	1.44306304806344
HG00281	CLIC2	0.147681470039622	0.0860753240831981	S	9.41591	8.60543249521177	0.810477504788226
HG00281	CYBB	0.147681470039622	0	S	42.235798	42.235798	0
HG00281	DDX3X	0.147681470039622	0.286774903046377	E	169.444244	120.851887355133	48.5923566448666
HG00281	DHRSX	0.147681470039622	0.438296942720477	E	16.932775	9.51119148572628	7.42158351427372
HG00281	DOCK11	0.147681470039622	0.0230657129951603	S	16.403141	16.0247908574749	0.378350142525147
HG00281	EDA2R	0.147681470039622	0	S	12.346941	12.346941	0
HG00281	EIF1AX	0.147681470039622	0.0330080579400184	S	60.939041	58.9275616038629	2.01147939613716
HG00281	ELF4	0.147681470039622	0.112411467929045	S	36.230877	32.1581109320733	4.07276606792668
HG00281	ELK1	0.147681470039622	0	S	73.93708	73.93708	0
HG00281	G6PD	0.147681470039622	0	S	89.83696	89.83696	0
HG00281	GRIPAP1	0.147681470039622	0	S	39.455788	39.455788	0
HG00281	HAUS7	0.147681470039622	0	S	30.73885	30.73885	0
HG00281	IDS	0.147681470039622	0.0453143643188529	S	27.748951	26.49152492492	1.25742607508
HG00281	MAGED2	0.147681470039622	0	S	55.767715	55.767715	0
HG00281	MAP7D3	0.147681470039622	0.0742489047712895	S	16.240093	15.0342838813661	1.20580911863389
HG00281	MBNL3	0.147681470039622	0	S	11.702475	11.702475	0
HG00281	MED14	0.147681470039622	0.0319757463797863	S	24.12702	23.35554052758	0.771479472420032
HG00281	NXT2	0.147681470039622	0.0087487362745648	S	15.193697	15.0607713519114	0.132925648088646
HG00281	PHF6	0.147681470039622	0	S	33.184093	33.184093	0
HG00281	PHF8	0.147681470039622	0	S	15.005523	15.005523	0
HG00281	PIR	0.147681470039622	0.0174820920741281	S	37.039303	36.3917784945925	0.647524505407529
HG00281	PRKX	0.147681470039622	0.265735043295207	E	30.877529	22.672287494336	8.20524150566402
HG00281	PRPS2	0.147681470039622	0	S	95.297134	95.297134	0
HG00281	RAP2C	0.147681470039622	0.216165936514193	E	36.90617	28.928313198798	7.97785680120201
HG00281	RPS6KA3	0.147681470039622	0.0372270704035755	S	18.119886	17.4453357281732	0.674550271826763
HG00281	SLC25A43	0.147681470039622	0	S	16.410635	16.410635	0
HG00281	SLC25A5	0.147681470039622	0	S	649.648254	649.648254	0
HG00281	SLC9A7	0.147681470039622	0.0246468354242553	S	28.381147	27.6816415407394	0.699505459260596
HG00281	SMC1A	0.147681470039622	0.464520742064274	E	75.511169	40.4346647419792	35.0765042580208
HG00281	TBL1X	0.147681470039622	0.0422031234099887	S	15.749836	15.0851437276049	0.664692272395083
HG00281	TIMM17B	0.147681470039622	0	S	61.973785	61.973785	0
HG00281	TLR7	0.147681470039622	0	S	27.332552	27.332552	0
HG00281	TMSB4X	0.147681470039622	0	S	13045.166016	13045.166016	0
HG00281	TRAPPC2	0.147681470039622	0.287124452385645	E	17.603004	12.5487511161577	5.05425288384231
HG00281	TREX2	0.147681470039622	0	S	1.675355	1.675355	0
HG00281	TSIX	0.147681470039622	0.0387696468355636	S	0.267612	0.257236777271041	0.0103752227289588
HG00281	USP11	0.147681470039622	0.00494058694335985	S	39.041904	38.8490140788537	0.192889921146309
HG00281	UTP14A	0.147681470039622	0	S	39.163616	39.163616	0
HG00281	VMA21	0.147681470039622	0.0860753240831981	S	30.194353	27.5953642800425	2.59898871995749
HG00281	XIAP	0.147681470039622	0.0230657129951603	S	11.642916	11.3743638411172	0.26855215888276
HG00281	XIST	0.147681470039622	0.0387696468355636	S	17.892019	17.1983517421948	0.693667257805194
HG00281	ZBED1	0.147681470039622	0.438296942720477	E	51.515774	28.936567753921	22.579206246079
HG00281	ZDHHC9	0.147681470039622	0	S	10.075591	10.075591	0
HG00281	ZFX	0.147681470039622	0.322603710321371	E	10.20183	6.91068178993213	3.29114821006787
HG00281	ZNF275	0.147681470039622	0	S	16.651445	16.651445	0
HG00285	ACSL4	0.0282400539353681	0	S	78.722649	78.722649	0
HG00285	AIFM1	0.0282400539353681	0.0130368068630898	S	78.192863	77.173477746997	1.01938525300304
HG00285	ARMCX3	0.0282400539353681	0.00425853298301262	S	49.849281	49.636996192682	0.212284807317964
HG00285	BTK	0.0282400539353681	0	S	149.761444	149.761444	0
HG00285	C1GALT1C1	0.0282400539353681	0.0273592537200577	S	23.915373	23.2610662422832	0.654306757716817
HG00285	CXorf21	0.0282400539353681	0.194105139079229	E	58.9105	47.4756692042731	11.4348307957269
HG00285	CXorf38	0.0282400539353681	0.0710086155698648	E	34.695366	32.2316960936502	2.46366990634976
HG00285	DMD	0.0282400539353681	0.0182449693565326	S	21.739817	21.3431747050184	0.396642294981627
HG00285	EIF1AX	0.0282400539353681	0.370017038901857	E	69.276848	43.643233838586	25.633614161414
HG00285	ELF4	0.0282400539353681	0	S	44.094727	44.094727	0
HG00285	GEMIN8	0.0282400539353681	0.0300616021836366	S	42.113655	40.8476510568911	1.26600394310892
HG00285	HCFC1	0.0282400539353681	0.00792164727131548	S	36.132748	35.8465171154007	0.28623088459933
HG00285	IL2RG	0.0282400539353681	0	S	432.078491	432.078491	0
HG00285	ITM2A	0.0282400539353681	0	S	113.672997	113.672997	0
HG00285	MAGED2	0.0282400539353681	0	S	52.289227	52.289227	0
HG00285	MED14	0.0282400539353681	0.0346951411346023	E	28.291773	27.3101859428169	0.981587057183129
HG00285	MORF4L2	0.0282400539353681	0	S	153.599533	153.599533	0
HG00285	MSL3	0.0282400539353681	0.40454667405263	E	144.122864	85.8184387138605	58.3044252861395
HG00285	P2RY8	0.0282400539353681	0.48172653332042	E	77.392235	40.1103419275307	37.2818930724693
HG00285	PHF6	0.0282400539353681	0	S	46.759251	46.759251	0
HG00285	PIN4	0.0282400539353681	0.416326757835608	E	17.430693	10.1738290964822	7.25686390351783
HG00285	PRKX	0.0282400539353681	0.35868519101125	E	31.050205	19.9129562886365	11.1372487113635
HG00285	RBBP7	0.0282400539353681	0.173477145897205	E	164.13736	135.663279252098	28.4740807479021
HG00285	RPS4X	0.0282400539353681	0.416326757835608	E	3541.533691	2067.0984516604	1474.43523933961
HG00285	SH3BGRL	0.0282400539353681	0	S	197.965286	197.965286	0
HG00285	SLC25A6	0.0282400539353681	0.452895063670417	E	760.346375	415.989255082805	344.357119917195
HG00285	SLC9A7	0.0282400539353681	0.0133291016969054	S	41.647343	41.0922213297471	0.555121670252902
HG00285	SNX12	0.0282400539353681	0.0161503822667784	S	46.504837	45.7537661051958	0.751070894804222
HG00285	TIMM17B	0.0282400539353681	0	S	65.634766	65.634766	0
HG00285	TSIX	0.0282400539353681	0	S	4.510335	4.510335	0
HG00285	TXLNG	0.0282400539353681	0.173477145897205	E	29.124008	24.0716582150726	5.05234978492738
HG00285	XIAP	0.0282400539353681	0.00792164727131548	S	14.672218	14.5559898643162	0.116228135683846
HG00285	XIST	0.0282400539353681	0	S	40.833172	40.833172	0
HG00285	ZFX	0.0282400539353681	0.469718255216696	E	12.992933	6.88991518109257	6.10301781890744
HG00306	ACOT9	0.145823813458754	0	S	32.508884	32.508884	0
HG00306	ARHGAP4	0.145823813458754	0	S	61.876186	61.876186	0
HG00306	ARMCX3	0.145823813458754	0	S	60.327484	60.327484	0
HG00306	ASMTL	0.145823813458754	0.327455618324034	E	76.204315	51.2507839127156	24.9535310872844
HG00306	BTK	0.145823813458754	0	S	103.210838	103.210838	0
HG00306	CETN2	0.145823813458754	0.0200129018832207	S	18.127256	17.76447700426	0.362778995740024
HG00306	COX7B	0.145823813458754	0.00896460550713116	S	37.805187	37.4662784124217	0.338908587578323
HG00306	CXorf21	0.145823813458754	0.377241151376783	E	30.703295	19.120748643139	11.582546356861
HG00306	CXorf40A	0.145823813458754	0.201365493253135	E	24.810204	19.8142850338291	4.9959189661709
HG00306	DDX3X	0.145823813458754	0.267065084737445	E	211.300079	154.869205496836	56.4308735031639
HG00306	EIF2S3	0.145823813458754	0.195892852274303	E	353.984985	284.641856626074	69.3431283739263
HG00306	GRIPAP1	0.145823813458754	0	S	55.493484	55.493484	0
HG00306	HCFC1	0.145823813458754	0	S	40.489666	40.489666	0
HG00306	HUWE1	0.145823813458754	0	S	73.448265	73.448265	0
HG00306	IDS	0.145823813458754	0	S	95.111923	95.111923	0
HG00306	IRAK1	0.145823813458754	0	S	52.360271	52.360271	0
HG00306	MAGED1	0.145823813458754	0	S	146.32135	146.32135	0
HG00306	MAP7D3	0.145823813458754	0	S	13.284634	13.284634	0
HG00306	MCTS1	0.145823813458754	0	S	12.299557	12.299557	0
HG00306	MORF4L2	0.145823813458754	0	S	140.170776	140.170776	0
HG00306	NONO	0.145823813458754	0	S	392.311218	392.311218	0
HG00306	NXT2	0.145823813458754	0	S	13.357049	13.357049	0
HG00306	PHF6	0.145823813458754	0	S	32.290298	32.290298	0
HG00306	PRKX	0.145823813458754	0.442142345935779	E	43.842606	24.457933331222	19.3846726687781
HG00306	RBBP7	0.145823813458754	0.393051003093409	E	115.505241	70.105790162404	45.399450837596
HG00306	RPS6KA3	0.145823813458754	0	S	20.86883	20.86883	0
HG00306	SAT1	0.145823813458754	0	S	306.978363	306.978363	0
HG00306	SLC38A5	0.145823813458754	0	S	36.360981	36.360981	0
HG00306	SLC9A7	0.145823813458754	0	S	37.871384	37.871384	0
HG00306	SYN1	0.145823813458754	0	S	0.891089	0.891089	0
HG00306	TBC1D25	0.145823813458754	0	S	25.879728	25.879728	0
HG00306	TCEAL4	0.145823813458754	0.144244856689917	E	29.389545	25.1502542932932	4.23929070670685
HG00306	TFE3	0.145823813458754	0	S	43.135777	43.135777	0
HG00306	TIMM17B	0.145823813458754	0	S	66.976723	66.976723	0
HG00306	TIMP1	0.145823813458754	0	S	106.643776	106.643776	0
HG00306	TMSB4X	0.145823813458754	0	S	13967.413086	13967.413086	0
HG00306	TSIX	0.145823813458754	0	S	5.813059	5.813059	0
HG00306	TXLNG	0.145823813458754	0.393051003093409	E	25.554653	15.510371004646	10.044281995354
HG00306	XIAP	0.145823813458754	0	S	17.056559	17.056559	0
HG00306	XIST	0.145823813458754	0	S	52.915379	52.915379	0
HG00306	ZBTB33	0.145823813458754	0	S	24.125906	24.125906	0
HG00309	ACOT9	0.16437214927912	0.031574943772745	S	28.916796	28.0037497922121	0.913046207787936
HG00309	AIFM1	0.16437214927912	0.0242426425224399	S	86.419388	84.324353669708	2.09503433029204
HG00309	AKAP17A	0.16437214927912	0.399942482484367	E	69.644821	41.7908983970806	27.8539226029194
HG00309	AMMECR1	0.16437214927912	0	S	9.068711	9.068711	0
HG00309	ARAF	0.16437214927912	0	S	65.118134	65.118134	0
HG00309	ARHGAP4	0.16437214927912	0.0145773869341431	S	82.282471	81.0830075823356	1.19946341766441
HG00309	ARMCX3	0.16437214927912	0.0989147374800679	S	33.76688	30.4268379292791	3.34004207072096
HG00309	ARMCX6	0.16437214927912	0.00341824640389353	S	10.539218	10.5031923559717	0.03602564402835
HG00309	ASMTL	0.16437214927912	0.415797006998921	E	55.456154	32.3976511471288	23.0585028528712
HG00309	ATP11C	0.16437214927912	0	S	14.952716	14.952716	0
HG00309	ATP7A	0.16437214927912	0	S	15.714879	15.714879	0
HG00309	C1GALT1C1	0.16437214927912	0	S	20.221622	20.221622	0
HG00309	CA5BP1	0.16437214927912	0.5	E	10.863942	5.431971	5.431971
HG00309	CHM	0.16437214927912	0.109828622174488	S	9.529637	8.48301009846698	1.04662690153302
HG00309	CYSLTR1	0.16437214927912	0	S	13.186029	13.186029	0
HG00309	DDX3X	0.16437214927912	0.333425107970926	E	104.894783	69.9202286526381	34.9745543473619
HG00309	DHRSX	0.16437214927912	0.479309093600162	E	18.303831	9.53063835397945	8.77319264602055
HG00309	DNASE1L1	0.16437214927912	0	S	12.771798	12.771798	0
HG00309	DYNLT3	0.16437214927912	0	S	19.467747	19.467747	0
HG00309	EIF1AX	0.16437214927912	0.244297455237826	E	74.987396	56.6681659822889	18.3192300177111
HG00309	FTX	0.16437214927912	0.112666232195037	S	9.251411	8.20908938014228	1.04232161985772
HG00309	GEMIN8	0.16437214927912	0.153791594323841	E	34.397507	29.1074595577045	5.29004744229549
HG00309	GPR174	0.16437214927912	0	S	13.905792	13.905792	0
HG00309	GPX1P1	0.16437214927912	0	S	39.101406	39.101406	0
HG00309	GSPT2	0.16437214927912	0.0530764217635042	S	15.337543	14.5234810989161	0.814061901083882
HG00309	GTPBP6	0.16437214927912	0.295160026641606	E	77.639473	54.7234040808797	22.9160689191203
HG00309	HAUS7	0.16437214927912	0.00341824640389353	S	34.21809	34.1011241369094	0.116965863090605
HG00309	HCFC1	0.16437214927912	0.0870395261545332	S	62.399521	56.9682962598902	5.43122474010985
HG00309	HUWE1	0.16437214927912	0.0514302944035171	S	127.754173	121.183738271332	6.57043472866785
HG00309	IL3RA	0.16437214927912	0.435228466922247	E	31.586725	17.8392831031554	13.7474418968446
HG00309	ITM2A	0.16437214927912	0	S	63.527103	63.527103	0
HG00309	KLHL15	0.16437214927912	0	S	7.21829	7.21829	0
HG00309	LAMP2	0.16437214927912	0	S	50.058636	50.058636	0
HG00309	MAGED2	0.16437214927912	0.0419033323075918	S	47.357872	45.3734193522036	1.9844526477964
HG00309	MAP3K15	0.16437214927912	0.151540271618183	E	0.287659	0.244067077006585	0.0435919229934149
HG00309	MBNL3	0.16437214927912	0.0105122714552665	S	16.4806	16.3073514590543	0.173248540945665
HG00309	MED14	0.16437214927912	0	S	29.730778	29.730778	0
HG00309	MOSPD2	0.16437214927912	0	S	11.56268	11.56268	0
HG00309	MSL3	0.16437214927912	0.442702105354296	E	141.927673	79.095993354864	62.831679645136
HG00309	MTMR1	0.16437214927912	0	S	28.43396	28.43396	0
HG00309	NONO	0.16437214927912	0	S	453.163116	453.163116	0
