#feat_name,source_int,mapped_int,source_id,mapped_id,source_length,mapped_length,source_start,source_stop,source_strand,source_sub_start,source_sub_stop,mapped_start,mapped_stop,mapped_strand,coverage,recip,asm_unit
Line:500,1,1,X,X,1,1,123047282,123047282,+,123047282,123047282,123913432,123913432,+,1,First Pass,Primary Assembly
Line:501,1,1,X,X,1,1,123047282,123047282,+,123047282,123047282,123913432,123913432,+,1,First Pass,Primary Assembly
Line:502,1,1,X,X,1,1,123047282,123047282,+,123047282,123047282,123913432,123913432,+,1,First Pass,Primary Assembly
Line:503,1,1,X,X,1,1,123047282,123047282,+,123047282,123047282,123913432,123913432,+,1,First Pass,Primary Assembly
Line:504,1,1,X,X,1,1,123047282,123047282,+,123047282,123047282,123913432,123913432,+,1,First Pass,Primary Assembly
Line:505,1,1,X,X,1,1,123047282,123047282,+,123047282,123047282,123913432,123913432,+,1,First Pass,Primary Assembly
Line:506,1,1,X,X,1,1,123047282,123047282,+,123047282,123047282,123913432,123913432,+,1,First Pass,Primary Assembly
Line:507,1,1,X,X,1,1,123047282,123047282,+,123047282,123047282,123913432,123913432,+,1,First Pass,Primary Assembly
Line:508,1,1,X,X,1,1,123047282,123047282,+,123047282,123047282,123913432,123913432,+,1,First Pass,Primary Assembly
Line:509,1,1,X,X,1,1,123047282,123047282,+,123047282,123047282,123913432,123913432,+,1,First Pass,Primary Assembly
Line:510,1,1,X,X,1,1,123047282,123047282,+,123047282,123047282,123913432,123913432,+,1,First Pass,Primary Assembly
Line:511,1,1,X,X,1,1,123047282,123047282,+,123047282,123047282,123913432,123913432,+,1,First Pass,Primary Assembly
Line:512,1,1,X,X,1,1,123047282,123047282,+,123047282,123047282,123913432,123913432,+,1,First Pass,Primary Assembly
Line:513,1,1,X,X,1,1,123047282,123047282,+,123047282,123047282,123913432,123913432,+,1,First Pass,Primary Assembly
Line:514,1,1,X,X,1,1,153009197,153009197,+,153009197,153009197,153743743,153743743,+,1,First Pass,Primary Assembly
Line:515,1,1,X,X,1,1,153009197,153009197,+,153009197,153009197,153743743,153743743,+,1,First Pass,Primary Assembly
Line:516,1,1,X,X,1,1,153009197,153009197,+,153009197,153009197,153743743,153743743,+,1,First Pass,Primary Assembly
Line:517,1,1,X,X,1,1,153009197,153009197,+,153009197,153009197,153743743,153743743,+,1,First Pass,Primary Assembly
Line:518,1,1,X,X,1,1,153009197,153009197,+,153009197,153009197,153743743,153743743,+,1,First Pass,Primary Assembly
Line:519,1,1,X,X,1,1,153009197,153009197,+,153009197,153009197,153743743,153743743,+,1,First Pass,Primary Assembly
Line:520,1,1,X,X,1,1,153009197,153009197,+,153009197,153009197,153743743,153743743,+,1,First Pass,Primary Assembly
Line:521,1,1,X,X,1,1,153009197,153009197,+,153009197,153009197,153743743,153743743,+,1,First Pass,Primary Assembly
Line:522,1,1,X,X,1,1,153009197,153009197,+,153009197,153009197,153743743,153743743,+,1,First Pass,Primary Assembly
Line:523,1,1,X,X,1,1,153009197,153009197,+,153009197,153009197,153743743,153743743,+,1,First Pass,Primary Assembly
Line:524,1,1,X,X,1,1,153009197,153009197,+,153009197,153009197,153743743,153743743,+,1,First Pass,Primary Assembly
Line:525,1,1,X,X,1,1,153196345,153196345,+,153196345,153196345,153930892,153930892,+,1,First Pass,Primary Assembly
Line:526,1,1,X,X,1,1,153196345,153196345,+,153196345,153196345,153930892,153930892,+,1,First Pass,Primary Assembly
Line:527,1,1,X,X,1,1,153196345,153196345,+,153196345,153196345,153930892,153930892,+,1,First Pass,Primary Assembly
Line:528,1,1,X,X,1,1,153196345,153196345,+,153196345,153196345,153930892,153930892,+,1,First Pass,Primary Assembly
Line:529,1,1,X,X,1,1,153196345,153196345,+,153196345,153196345,153930892,153930892,+,1,First Pass,Primary Assembly
Line:530,1,1,X,X,1,1,153196345,153196345,+,153196345,153196345,153930892,153930892,+,1,First Pass,Primary Assembly
Line:531,1,1,X,X,1,1,153196345,153196345,+,153196345,153196345,153930892,153930892,+,1,First Pass,Primary Assembly
Line:532,1,1,X,X,1,1,153196345,153196345,+,153196345,153196345,153930892,153930892,+,1,First Pass,Primary Assembly
Line:533,1,1,X,X,1,1,153196345,153196345,+,153196345,153196345,153930892,153930892,+,1,First Pass,Primary Assembly
Line:534,1,1,X,X,1,1,153196345,153196345,+,153196345,153196345,153930892,153930892,+,1,First Pass,Primary Assembly
Line:535,1,1,X,X,1,1,153196345,153196345,+,153196345,153196345,153930892,153930892,+,1,First Pass,Primary Assembly
Line:536,1,1,X,X,1,1,153196345,153196345,+,153196345,153196345,153930892,153930892,+,1,First Pass,Primary Assembly
Line:537,1,1,X,X,1,1,153196345,153196345,+,153196345,153196345,153930892,153930892,+,1,First Pass,Primary Assembly
Line:538,1,1,X,X,1,1,153196345,153196345,+,153196345,153196345,153930892,153930892,+,1,First Pass,Primary Assembly
Line:539,1,1,X,X,1,1,153196345,153196345,+,153196345,153196345,153930892,153930892,+,1,First Pass,Primary Assembly
Line:540,1,1,X,X,1,1,153207037,153207037,+,153207037,153207037,153941584,153941584,+,1,First Pass,Primary Assembly
Line:541,1,1,X,X,1,1,153207037,153207037,+,153207037,153207037,153941584,153941584,+,1,First Pass,Primary Assembly
Line:542,1,1,X,X,1,1,153207037,153207037,+,153207037,153207037,153941584,153941584,+,1,First Pass,Primary Assembly
Line:543,1,1,X,X,1,1,153207037,153207037,+,153207037,153207037,153941584,153941584,+,1,First Pass,Primary Assembly
Line:544,1,1,X,X,1,1,153207037,153207037,+,153207037,153207037,153941584,153941584,+,1,First Pass,Primary Assembly
Line:545,1,1,X,X,1,1,153207037,153207037,+,153207037,153207037,153941584,153941584,+,1,First Pass,Primary Assembly
Line:546,1,1,X,X,1,1,153207037,153207037,+,153207037,153207037,153941584,153941584,+,1,First Pass,Primary Assembly
Line:547,1,1,X,X,1,1,153207037,153207037,+,153207037,153207037,153941584,153941584,+,1,First Pass,Primary Assembly
Line:548,1,1,X,X,1,1,153207037,153207037,+,153207037,153207037,153941584,153941584,+,1,First Pass,Primary Assembly
Line:549,1,1,X,X,1,1,153207037,153207037,+,153207037,153207037,153941584,153941584,+,1,First Pass,Primary Assembly
Line:550,1,1,X,X,1,1,153207037,153207037,+,153207037,153207037,153941584,153941584,+,1,First Pass,Primary Assembly
Line:551,1,1,X,X,1,1,153207037,153207037,+,153207037,153207037,153941584,153941584,+,1,First Pass,Primary Assembly
Line:552,1,1,X,X,1,1,153207037,153207037,+,153207037,153207037,153941584,153941584,+,1,First Pass,Primary Assembly
Line:553,1,1,X,X,1,1,153207037,153207037,+,153207037,153207037,153941584,153941584,+,1,First Pass,Primary Assembly
Line:554,1,1,X,X,1,1,153207037,153207037,+,153207037,153207037,153941584,153941584,+,1,First Pass,Primary Assembly
Line:555,1,1,X,X,1,1,153207037,153207037,+,153207037,153207037,153941584,153941584,+,1,First Pass,Primary Assembly
Line:556,1,1,X,X,1,1,129199323,129199323,+,129199323,129199323,130065348,130065348,+,1,First Pass,Primary Assembly
Line:557,1,1,X,X,1,1,129199323,129199323,+,129199323,129199323,130065348,130065348,+,1,First Pass,Primary Assembly
Line:558,1,1,X,X,1,1,129199323,129199323,+,129199323,129199323,130065348,130065348,+,1,First Pass,Primary Assembly
Line:559,1,1,X,X,1,1,129199323,129199323,+,129199323,129199323,130065348,130065348,+,1,First Pass,Primary Assembly
Line:560,1,1,X,X,1,1,129199323,129199323,+,129199323,129199323,130065348,130065348,+,1,First Pass,Primary Assembly
Line:561,1,1,X,X,1,1,129199323,129199323,+,129199323,129199323,130065348,130065348,+,1,First Pass,Primary Assembly
Line:562,1,1,X,X,1,1,129199323,129199323,+,129199323,129199323,130065348,130065348,+,1,First Pass,Primary Assembly
Line:563,1,1,X,X,1,1,129199323,129199323,+,129199323,129199323,130065348,130065348,+,1,First Pass,Primary Assembly
Line:564,1,1,X,X,1,1,129199323,129199323,+,129199323,129199323,130065348,130065348,+,1,First Pass,Primary Assembly
Line:565,1,1,X,X,1,1,129199323,129199323,+,129199323,129199323,130065348,130065348,+,1,First Pass,Primary Assembly
Line:566,1,1,X,X,1,1,129199323,129199323,+,129199323,129199323,130065348,130065348,+,1,First Pass,Primary Assembly
Line:567,1,1,X,X,1,1,129199323,129199323,+,129199323,129199323,130065348,130065348,+,1,First Pass,Primary Assembly
Line:568,1,1,X,X,1,1,129199323,129199323,+,129199323,129199323,130065348,130065348,+,1,First Pass,Primary Assembly
Line:569,1,1,X,X,1,1,129199323,129199323,+,129199323,129199323,130065348,130065348,+,1,First Pass,Primary Assembly
Line:570,1,1,X,X,1,1,128657376,128657376,+,128657376,128657376,129523399,129523399,+,1,First Pass,Primary Assembly
Line:571,1,1,X,X,1,1,128657376,128657376,+,128657376,128657376,129523399,129523399,+,1,First Pass,Primary Assembly
Line:572,1,1,X,X,1,1,128657376,128657376,+,128657376,128657376,129523399,129523399,+,1,First Pass,Primary Assembly
Line:573,1,1,X,X,1,1,128657376,128657376,+,128657376,128657376,129523399,129523399,+,1,First Pass,Primary Assembly
Line:574,1,1,X,X,1,1,128657376,128657376,+,128657376,128657376,129523399,129523399,+,1,First Pass,Primary Assembly
Line:575,1,1,X,X,1,1,128657376,128657376,+,128657376,128657376,129523399,129523399,+,1,First Pass,Primary Assembly
Line:576,1,1,X,X,1,1,128657376,128657376,+,128657376,128657376,129523399,129523399,+,1,First Pass,Primary Assembly
Line:577,1,1,X,X,1,1,128657376,128657376,+,128657376,128657376,129523399,129523399,+,1,First Pass,Primary Assembly
Line:578,1,1,X,X,1,1,128657376,128657376,+,128657376,128657376,129523399,129523399,+,1,First Pass,Primary Assembly
Line:579,1,1,X,X,1,1,128657376,128657376,+,128657376,128657376,129523399,129523399,+,1,First Pass,Primary Assembly
Line:580,1,1,X,X,1,1,128657376,128657376,+,128657376,128657376,129523399,129523399,+,1,First Pass,Primary Assembly
Line:581,1,1,X,X,1,1,16888264,16888264,+,16888264,16888264,16870141,16870141,+,1,First Pass,Primary Assembly
Line:582,1,1,X,X,1,1,16888264,16888264,+,16888264,16888264,16870141,16870141,+,1,First Pass,Primary Assembly
Line:583,1,1,X,X,1,1,16888264,16888264,+,16888264,16888264,16870141,16870141,+,1,First Pass,Primary Assembly
Line:584,1,1,X,X,1,1,16888264,16888264,+,16888264,16888264,16870141,16870141,+,1,First Pass,Primary Assembly
Line:585,1,1,X,X,1,1,16888264,16888264,+,16888264,16888264,16870141,16870141,+,1,First Pass,Primary Assembly
Line:586,1,1,X,X,1,1,16888264,16888264,+,16888264,16888264,16870141,16870141,+,1,First Pass,Primary Assembly
Line:587,1,1,X,X,1,1,16888264,16888264,+,16888264,16888264,16870141,16870141,+,1,First Pass,Primary Assembly
Line:588,1,1,X,X,1,1,16888264,16888264,+,16888264,16888264,16870141,16870141,+,1,First Pass,Primary Assembly
Line:589,1,1,X,X,1,1,16888264,16888264,+,16888264,16888264,16870141,16870141,+,1,First Pass,Primary Assembly
Line:590,1,1,X,X,1,1,16888264,16888264,+,16888264,16888264,16870141,16870141,+,1,First Pass,Primary Assembly
Line:591,1,1,X,X,1,1,16888264,16888264,+,16888264,16888264,16870141,16870141,+,1,First Pass,Primary Assembly
Line:592,1,1,X,X,1,1,16888264,16888264,+,16888264,16888264,16870141,16870141,+,1,First Pass,Primary Assembly
Line:593,1,1,X,X,1,1,16888264,16888264,+,16888264,16888264,16870141,16870141,+,1,First Pass,Primary Assembly
Line:594,1,1,X,X,1,1,16888264,16888264,+,16888264,16888264,16870141,16870141,+,1,First Pass,Primary Assembly
Line:595,1,1,X,X,1,1,16888264,16888264,+,16888264,16888264,16870141,16870141,+,1,First Pass,Primary Assembly
Line:596,1,1,X,X,1,1,16888264,16888264,+,16888264,16888264,16870141,16870141,+,1,First Pass,Primary Assembly
Line:597,1,1,X,X,1,1,48761251,48761251,+,48761251,48761251,48903974,48903974,+,1,First Pass,Primary Assembly
Line:598,1,1,X,X,1,1,48761251,48761251,+,48761251,48761251,48903974,48903974,+,1,First Pass,Primary Assembly
Line:599,1,1,X,X,1,1,48761251,48761251,+,48761251,48761251,48903974,48903974,+,1,First Pass,Primary Assembly
Line:600,1,1,X,X,1,1,48761251,48761251,+,48761251,48761251,48903974,48903974,+,1,First Pass,Primary Assembly
Line:601,1,1,X,X,1,1,48761251,48761251,+,48761251,48761251,48903974,48903974,+,1,First Pass,Primary Assembly
Line:602,1,1,X,X,1,1,48761251,48761251,+,48761251,48761251,48903974,48903974,+,1,First Pass,Primary Assembly
Line:603,1,1,X,X,1,1,48761251,48761251,+,48761251,48761251,48903974,48903974,+,1,First Pass,Primary Assembly
Line:604,1,1,X,X,1,1,48761251,48761251,+,48761251,48761251,48903974,48903974,+,1,First Pass,Primary Assembly
Line:605,1,1,X,X,1,1,48761251,48761251,+,48761251,48761251,48903974,48903974,+,1,First Pass,Primary Assembly
Line:606,1,1,X,X,1,1,48761251,48761251,+,48761251,48761251,48903974,48903974,+,1,First Pass,Primary Assembly
Line:607,1,1,X,X,1,1,48761251,48761251,+,48761251,48761251,48903974,48903974,+,1,First Pass,Primary Assembly
Line:608,1,1,X,X,1,1,48761251,48761251,+,48761251,48761251,48903974,48903974,+,1,First Pass,Primary Assembly
Line:609,1,1,X,X,1,1,48761251,48761251,+,48761251,48761251,48903974,48903974,+,1,First Pass,Primary Assembly
Line:610,1,1,X,X,1,1,48761251,48761251,+,48761251,48761251,48903974,48903974,+,1,First Pass,Primary Assembly
Line:611,1,1,X,X,1,1,48761251,48761251,+,48761251,48761251,48903974,48903974,+,1,First Pass,Primary Assembly
Line:612,1,1,X,X,1,1,48761251,48761251,+,48761251,48761251,48903974,48903974,+,1,First Pass,Primary Assembly
Line:613,1,1,X,X,1,1,48690416,48690416,+,48690416,48690416,48832006,48832006,+,1,First Pass,Primary Assembly
Line:614,1,1,X,X,1,1,48690416,48690416,+,48690416,48690416,48832006,48832006,+,1,First Pass,Primary Assembly
Line:615,1,1,X,X,1,1,48690416,48690416,+,48690416,48690416,48832006,48832006,+,1,First Pass,Primary Assembly
Line:616,1,1,X,X,1,1,48690416,48690416,+,48690416,48690416,48832006,48832006,+,1,First Pass,Primary Assembly
Line:617,1,1,X,X,1,1,153649813,153649813,+,153649813,153649813,154421474,154421474,+,1,First Pass,Primary Assembly
Line:618,1,1,X,X,1,1,153649813,153649813,+,153649813,153649813,154421474,154421474,+,1,First Pass,Primary Assembly
Line:619,1,1,X,X,1,1,153649813,153649813,+,153649813,153649813,154421474,154421474,+,1,First Pass,Primary Assembly
Line:620,1,1,X,X,1,1,153649813,153649813,+,153649813,153649813,154421474,154421474,+,1,First Pass,Primary Assembly
Line:621,1,1,X,X,1,1,153649813,153649813,+,153649813,153649813,154421474,154421474,+,1,First Pass,Primary Assembly
Line:622,1,1,X,X,1,1,153649813,153649813,+,153649813,153649813,154421474,154421474,+,1,First Pass,Primary Assembly
Line:623,1,1,X,X,1,1,153649813,153649813,+,153649813,153649813,154421474,154421474,+,1,First Pass,Primary Assembly
Line:624,1,1,X,X,1,1,153649813,153649813,+,153649813,153649813,154421474,154421474,+,1,First Pass,Primary Assembly
Line:625,1,1,X,X,1,1,153649813,153649813,+,153649813,153649813,154421474,154421474,+,1,First Pass,Primary Assembly
Line:626,1,1,X,X,1,1,153649813,153649813,+,153649813,153649813,154421474,154421474,+,1,First Pass,Primary Assembly
Line:627,1,1,X,X,1,1,153649813,153649813,+,153649813,153649813,154421474,154421474,+,1,First Pass,Primary Assembly
Line:628,1,1,X,X,1,1,153649813,153649813,+,153649813,153649813,154421474,154421474,+,1,First Pass,Primary Assembly
Line:629,1,1,X,X,1,1,153649813,153649813,+,153649813,153649813,154421474,154421474,+,1,First Pass,Primary Assembly
Line:630,1,1,X,X,1,1,153649813,153649813,+,153649813,153649813,154421474,154421474,+,1,First Pass,Primary Assembly
Line:631,1,1,X,X,1,1,153649813,153649813,+,153649813,153649813,154421474,154421474,+,1,First Pass,Primary Assembly
Line:632,1,1,X,X,1,1,153649813,153649813,+,153649813,153649813,154421474,154421474,+,1,First Pass,Primary Assembly
Line:633,1,1,X,X,1,1,21958851,21958851,+,21958851,21958851,21940733,21940733,+,1,First Pass,Primary Assembly
Line:634,1,1,X,X,1,1,21958851,21958851,+,21958851,21958851,21940733,21940733,+,1,First Pass,Primary Assembly
Line:635,1,1,X,X,1,1,21958851,21958851,+,21958851,21958851,21940733,21940733,+,1,First Pass,Primary Assembly
Line:636,1,1,X,X,1,1,21958851,21958851,+,21958851,21958851,21940733,21940733,+,1,First Pass,Primary Assembly
Line:637,1,1,X,X,1,1,21958851,21958851,+,21958851,21958851,21940733,21940733,+,1,First Pass,Primary Assembly
Line:638,1,1,X,X,1,1,21958851,21958851,+,21958851,21958851,21940733,21940733,+,1,First Pass,Primary Assembly
Line:639,1,1,X,X,1,1,21958851,21958851,+,21958851,21958851,21940733,21940733,+,1,First Pass,Primary Assembly
Line:640,1,1,X,X,1,1,21958851,21958851,+,21958851,21958851,21940733,21940733,+,1,First Pass,Primary Assembly
Line:641,1,1,X,X,1,1,21958851,21958851,+,21958851,21958851,21940733,21940733,+,1,First Pass,Primary Assembly
Line:642,1,1,X,X,1,1,21958851,21958851,+,21958851,21958851,21940733,21940733,+,1,First Pass,Primary Assembly
Line:643,1,1,X,X,1,1,22266890,22266890,+,22266890,22266890,22248773,22248773,+,1,First Pass,Primary Assembly
Line:644,1,1,X,X,1,1,46920599,46920599,+,46920599,46920599,47061200,47061200,+,1,First Pass,Primary Assembly
Line:645,1,1,X,X,1,1,46920599,46920599,+,46920599,46920599,47061200,47061200,+,1,First Pass,Primary Assembly
Line:646,1,1,X,X,1,1,46920599,46920599,+,46920599,46920599,47061200,47061200,+,1,First Pass,Primary Assembly
Line:647,1,1,X,X,1,1,46920599,46920599,+,46920599,46920599,47061200,47061200,+,1,First Pass,Primary Assembly
Line:648,1,1,X,X,1,1,47078330,47078330,+,47078330,47078330,47218931,47218931,+,1,First Pass,Primary Assembly
Line:649,1,1,X,X,1,1,47078330,47078330,+,47078330,47078330,47218931,47218931,+,1,First Pass,Primary Assembly
Line:650,1,1,X,X,1,1,47078330,47078330,+,47078330,47078330,47218931,47218931,+,1,First Pass,Primary Assembly
Line:651,1,1,X,X,1,1,47078330,47078330,+,47078330,47078330,47218931,47218931,+,1,First Pass,Primary Assembly
Line:652,1,1,X,X,1,1,47078330,47078330,+,47078330,47078330,47218931,47218931,+,1,First Pass,Primary Assembly
Line:653,1,1,X,X,1,1,47107071,47107071,+,47107071,47107071,47247672,47247672,+,1,First Pass,Primary Assembly
Line:654,1,1,X,X,1,1,47107071,47107071,+,47107071,47107071,47247672,47247672,+,1,First Pass,Primary Assembly
Line:655,1,1,X,X,1,1,47107071,47107071,+,47107071,47107071,47247672,47247672,+,1,First Pass,Primary Assembly
Line:656,1,1,X,X,1,1,47107071,47107071,+,47107071,47107071,47247672,47247672,+,1,First Pass,Primary Assembly
Line:657,1,1,X,X,1,1,47107071,47107071,+,47107071,47107071,47247672,47247672,+,1,First Pass,Primary Assembly
Line:658,1,1,X,X,1,1,47107071,47107071,+,47107071,47107071,47247672,47247672,+,1,First Pass,Primary Assembly
Line:659,1,1,X,X,1,1,47107071,47107071,+,47107071,47107071,47247672,47247672,+,1,First Pass,Primary Assembly
Line:660,1,1,X,X,1,1,47107071,47107071,+,47107071,47107071,47247672,47247672,+,1,First Pass,Primary Assembly
Line:661,1,1,X,X,1,1,47107071,47107071,+,47107071,47107071,47247672,47247672,+,1,First Pass,Primary Assembly
Line:662,1,1,X,X,1,1,47107071,47107071,+,47107071,47107071,47247672,47247672,+,1,First Pass,Primary Assembly
Line:663,1,1,X,X,1,1,47107071,47107071,+,47107071,47107071,47247672,47247672,+,1,First Pass,Primary Assembly
Line:664,1,1,X,X,1,1,47107071,47107071,+,47107071,47107071,47247672,47247672,+,1,First Pass,Primary Assembly
Line:665,1,1,X,X,1,1,47107071,47107071,+,47107071,47107071,47247672,47247672,+,1,First Pass,Primary Assembly
Line:666,1,1,X,X,1,1,47107071,47107071,+,47107071,47107071,47247672,47247672,+,1,First Pass,Primary Assembly
Line:667,1,1,X,X,1,1,47107071,47107071,+,47107071,47107071,47247672,47247672,+,1,First Pass,Primary Assembly
Line:668,1,1,X,X,1,1,47444985,47444985,+,47444985,47444985,47585586,47585586,+,1,First Pass,Primary Assembly
Line:669,1,1,X,X,1,1,47444985,47444985,+,47444985,47444985,47585586,47585586,+,1,First Pass,Primary Assembly
Line:670,1,1,X,X,1,1,47444985,47444985,+,47444985,47444985,47585586,47585586,+,1,First Pass,Primary Assembly
Line:671,1,1,X,X,1,1,47444985,47444985,+,47444985,47444985,47585586,47585586,+,1,First Pass,Primary Assembly
Line:672,1,1,X,X,1,1,47444985,47444985,+,47444985,47444985,47585586,47585586,+,1,First Pass,Primary Assembly
Line:673,1,1,X,X,1,1,47444985,47444985,+,47444985,47444985,47585586,47585586,+,1,First Pass,Primary Assembly
Line:674,1,1,X,X,1,1,47444985,47444985,+,47444985,47444985,47585586,47585586,+,1,First Pass,Primary Assembly
Line:675,1,1,X,X,1,1,47444985,47444985,+,47444985,47444985,47585586,47585586,+,1,First Pass,Primary Assembly
Line:676,1,1,X,X,1,1,47444985,47444985,+,47444985,47444985,47585586,47585586,+,1,First Pass,Primary Assembly
Line:677,1,1,X,X,1,1,47444985,47444985,+,47444985,47444985,47585586,47585586,+,1,First Pass,Primary Assembly
Line:678,1,1,X,X,1,1,47444985,47444985,+,47444985,47444985,47585586,47585586,+,1,First Pass,Primary Assembly
Line:679,1,1,X,X,1,1,47444985,47444985,+,47444985,47444985,47585586,47585586,+,1,First Pass,Primary Assembly
Line:680,1,1,X,X,1,1,47444985,47444985,+,47444985,47444985,47585586,47585586,+,1,First Pass,Primary Assembly
Line:681,1,1,X,X,1,1,47444985,47444985,+,47444985,47444985,47585586,47585586,+,1,First Pass,Primary Assembly
Line:682,1,1,X,X,1,1,47444985,47444985,+,47444985,47444985,47585586,47585586,+,1,First Pass,Primary Assembly
Line:683,1,1,X,X,1,1,47444985,47444985,+,47444985,47444985,47585586,47585586,+,1,First Pass,Primary Assembly
Line:684,1,1,X,X,1,1,86922086,86922086,+,86922086,86922086,87667086,87667086,+,1,First Pass,Primary Assembly
Line:685,1,1,X,X,1,1,86922086,86922086,+,86922086,86922086,87667086,87667086,+,1,First Pass,Primary Assembly
Line:686,1,1,X,X,1,1,151123384,151123384,+,151123384,151123384,151954912,151954912,+,1,First Pass,Primary Assembly
Line:687,1,1,X,X,1,1,151123384,151123384,+,151123384,151123384,151954912,151954912,+,1,First Pass,Primary Assembly
Line:688,1,1,X,X,1,1,151123384,151123384,+,151123384,151123384,151954912,151954912,+,1,First Pass,Primary Assembly
Line:689,1,1,X,X,1,1,151123384,151123384,+,151123384,151123384,151954912,151954912,+,1,First Pass,Primary Assembly
Line:690,1,1,X,X,1,1,151123384,151123384,+,151123384,151123384,151954912,151954912,+,1,First Pass,Primary Assembly
Line:691,1,1,X,X,1,1,151123384,151123384,+,151123384,151123384,151954912,151954912,+,1,First Pass,Primary Assembly
Line:692,1,1,X,X,1,1,151123384,151123384,+,151123384,151123384,151954912,151954912,+,1,First Pass,Primary Assembly
Line:693,1,1,X,X,1,1,151123384,151123384,+,151123384,151123384,151954912,151954912,+,1,First Pass,Primary Assembly
Line:694,1,1,X,X,1,1,151123384,151123384,+,151123384,151123384,151954912,151954912,+,1,First Pass,Primary Assembly
Line:695,1,1,X,X,1,1,151123384,151123384,+,151123384,151123384,151954912,151954912,+,1,First Pass,Primary Assembly
Line:696,1,1,X,X,1,1,151123384,151123384,+,151123384,151123384,151954912,151954912,+,1,First Pass,Primary Assembly
Line:697,1,1,X,X,1,1,151123384,151123384,+,151123384,151123384,151954912,151954912,+,1,First Pass,Primary Assembly
Line:698,1,1,X,X,1,1,151123384,151123384,+,151123384,151123384,151954912,151954912,+,1,First Pass,Primary Assembly
Line:699,1,1,X,X,1,1,48435928,48435928,+,48435928,48435928,48577540,48577540,+,1,First Pass,Primary Assembly
Line:700,1,1,X,X,1,1,48435928,48435928,+,48435928,48435928,48577540,48577540,+,1,First Pass,Primary Assembly
Line:701,1,1,X,X,1,1,48435928,48435928,+,48435928,48435928,48577540,48577540,+,1,First Pass,Primary Assembly
Line:702,1,1,X,X,1,1,48435928,48435928,+,48435928,48435928,48577540,48577540,+,1,First Pass,Primary Assembly
Line:703,1,1,X,X,1,1,48435928,48435928,+,48435928,48435928,48577540,48577540,+,1,First Pass,Primary Assembly
Line:704,1,1,X,X,1,1,48435928,48435928,+,48435928,48435928,48577540,48577540,+,1,First Pass,Primary Assembly
Line:705,1,1,X,X,1,1,48435928,48435928,+,48435928,48435928,48577540,48577540,+,1,First Pass,Primary Assembly
Line:706,1,1,X,X,1,1,48435928,48435928,+,48435928,48435928,48577540,48577540,+,1,First Pass,Primary Assembly
Line:707,1,1,X,X,1,1,48435928,48435928,+,48435928,48435928,48577540,48577540,+,1,First Pass,Primary Assembly
Line:708,1,1,X,X,1,1,48435928,48435928,+,48435928,48435928,48577540,48577540,+,1,First Pass,Primary Assembly
Line:709,1,1,X,X,1,1,48435928,48435928,+,48435928,48435928,48577540,48577540,+,1,First Pass,Primary Assembly
Line:710,1,1,X,X,1,1,48435928,48435928,+,48435928,48435928,48577540,48577540,+,1,First Pass,Primary Assembly
Line:711,1,1,X,X,1,1,48435928,48435928,+,48435928,48435928,48577540,48577540,+,1,First Pass,Primary Assembly
Line:712,1,1,X,X,1,1,48435928,48435928,+,48435928,48435928,48577540,48577540,+,1,First Pass,Primary Assembly
Line:713,1,1,X,X,1,1,48435928,48435928,+,48435928,48435928,48577540,48577540,+,1,First Pass,Primary Assembly
Line:714,1,1,X,X,1,1,48435928,48435928,+,48435928,48435928,48577540,48577540,+,1,First Pass,Primary Assembly
Line:715,1,1,X,X,1,1,56295245,56295245,+,56295245,56295245,56268812,56268812,+,1,First Pass,Primary Assembly
Line:716,1,1,X,X,1,1,56295245,56295245,+,56295245,56295245,56268812,56268812,+,1,First Pass,Primary Assembly
Line:717,1,1,X,X,1,1,56295245,56295245,+,56295245,56295245,56268812,56268812,+,1,First Pass,Primary Assembly
Line:718,1,1,X,X,1,1,100418235,100418235,+,100418235,100418235,101163246,101163246,+,1,First Pass,Primary Assembly
Line:719,1,1,X,X,1,1,100418235,100418235,+,100418235,100418235,101163246,101163246,+,1,First Pass,Primary Assembly
Line:720,1,1,X,X,1,1,100662901,100662901,+,100662901,100662901,101407913,101407913,+,1,First Pass,Primary Assembly
Line:721,1,1,X,X,1,1,100662901,100662901,+,100662901,100662901,101407913,101407913,+,1,First Pass,Primary Assembly
Line:722,1,1,X,X,1,1,100662901,100662901,+,100662901,100662901,101407913,101407913,+,1,First Pass,Primary Assembly
Line:723,1,1,X,X,1,1,100662901,100662901,+,100662901,100662901,101407913,101407913,+,1,First Pass,Primary Assembly
Line:724,1,1,X,X,1,1,100662901,100662901,+,100662901,100662901,101407913,101407913,+,1,First Pass,Primary Assembly
Line:725,1,1,X,X,1,1,100662901,100662901,+,100662901,100662901,101407913,101407913,+,1,First Pass,Primary Assembly
Line:726,1,1,X,X,1,1,102471538,102471538,+,102471538,102471538,103216610,103216610,+,1,First Pass,Primary Assembly
Line:727,1,1,X,X,1,1,102471538,102471538,+,102471538,102471538,103216610,103216610,+,1,First Pass,Primary Assembly
Line:728,1,1,X,X,1,1,102471538,102471538,+,102471538,102471538,103216610,103216610,+,1,First Pass,Primary Assembly
Line:729,1,1,X,X,1,1,102471538,102471538,+,102471538,102471538,103216610,103216610,+,1,First Pass,Primary Assembly
Line:730,1,1,X,X,1,1,102471538,102471538,+,102471538,102471538,103216610,103216610,+,1,First Pass,Primary Assembly
